URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPROV,WHOIS_REGDATE,UPDATE_DATE,WHITIN_DOMAIN,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,TCP_URG_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_1012,53,11,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1091,53,10,UTF-8,nginx,max-age=300; must-revalidate,NA,US,CO,10/02/1999 0:00,6/02/2017 0:00,twincities.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1247,53,8,utf-8,None,None,11158,US,PA,7/08/1995 0:00,27/03/2014 0:00,fandango.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1264,53,10,UTF-8,nginx/1.11.10,None,NA,CA,Quebec,21/05/1997 0:00,26/07/2016 0:00,comicbookresources.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1325,53,12,UTF-8,None,max-age=300,NA,US,CA,9/01/1998 0:00,4/01/2017 0:00,go.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1336,53,11,utf-8,nginx/1.10.1,private,NA,None,None,None,None,inthemix.com.au,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2048,53,10,ISO-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 PHP/5.4.26,None,22897,None,None,10/01/2006 0:00,11/11/2014 0:00,gazillionmovies.com,9,5,7,762,0,0,9,10,640,762,9,0,Benigna
B0_2119,53,11,UTF-8,Apache/2.2.31 (Amazon),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,8466,US,NH,31/08/2004 0:00,1/06/2016 0:00,sputnikmusic.com,26,8,11,1668,0,0,26,13,894,1668,26,0,Benigna
B0_2131,53,10,UTF-8,nginx/1.11.10,None,NA,CA,Quebec,21/05/1997 0:00,26/07/2016 0:00,comicbookresources.com,7,6,2,798,0,0,7,8,492,798,7,0,Benigna
B0_2268,53,9,UTF-8,Apache/2.2.21 (Unix) mod_ssl/2.2.21 OpenSSL/0.9.8e-fips-rhel5 PHP/5.3.10,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,2023,US,GA,5/12/2005 0:00,22/04/2015 0:00,nevaehcabinrentals.com,12,3,3,960,0,0,12,16,1024,960,12,0,Benigna
B0_294,53,7,iso-8859-1,ATS/5.3.0,None,NA,CA,ON,27/05/2002 0:00,28/04/2017 0:00,progressiverockbr.com,12,6,7,1017,0,0,18,17,1563,1503,18,6,Benigna
B0_472,53,12,iso-8859-1,Apache,None,211,None,None,5/05/2001 0:00,28/01/2015 0:00,mediaroom.com,15,2,5,1944,0,0,21,21,2698,2416,21,6,Benigna
B0_556,53,12,ISO-8859-1,Apache,None,359174,CA,ON,1/12/1996 5:00,30/11/2016 10:30,gutenberg.org,15,4,3,2232,0,0,19,22,3283,2532,19,4,Benigna
B0_827,53,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,None,None,bethelu.edu,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_862,53,10,us-ascii,Microsoft-HTTPAPI/2.0,None,324,United Kingdom,None,None,None,explained.at,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_91,53,11,ISO-8859-1,cloudflare-nginx,None,NA,None,None,1/03/2008 0:00,17/04/2015 0:00,mp3boo.com,16,3,8,1277,0,0,20,19,2663,1559,20,4,Benigna
B0_951,53,12,UTF-8,None,no-store; no-cache; must-revalidate; no-cache; private,NA,US,WA,1/06/2001 0:00,17/05/2016 0:00,enotes.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_977,53,9,UTF-8,nginx,max-age=0; no-cache; no-store,20309,US,CA,6/12/1994 0:00,3/11/2015 0:00,tvguide.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_41,54,11,iso-8859-1,Apache,None,228,US,Arizona,16/02/2005 0:00,24/02/2016 0:00,webcashmaker.com,5,0,2,582,0,0,9,9,1097,882,9,4,Maligna
M0_87,54,11,ISO-8859-1,Apache/2,max-age=3600,17140,US,CA,17/12/2005 0:00,18/11/2015 0:00,santacruzsuspension.com,29,1,7,4558,0,0,31,37,26259,4724,31,2,Maligna
B0_1002,54,11,ISO-8859-1,Microsoft-IIS/7.5,None,7849,US,PA,7/08/1995 0:00,27/03/2014 0:00,fandango.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1059,54,12,UTF-8,cloudflare-nginx,max-age=0,NA,None,None,None,None,nga.gov,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1129,54,9,iso-8859-1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,None,341,US,MI,15/11/1998 0:00,23/12/2011 0:00,politicalgraveyard.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1149,54,12,ISO-8859-1,Apache/2.2.27 (Unix) OpenAM Web Agent/4.0.1-1 mod_ssl/2.2.27 OpenSSL/1.0.1p PHP/5.3.28,None,2503,None,None,None,None,utexas.edu,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1188,54,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,FL,2/10/2002 0:00,14/03/2017 0:00,teamfanshop.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1200,54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),None,NA,None,None,None,None,indiana.edu,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1301,54,8,ISO-8859-1,Microsoft-IIS/7.5,None,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,absoluteastronomy.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1315,54,11,utf-8,ATS,max-age=0; private,NA,US,CA,18/01/1995 0:00,26/08/2015 0:00,yahoo.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_174,54,9,ISO-8859-1,Apache/2.2.32,max-age=605800,3020,CA,ON,6/03/1998 0:00,30/03/2017 0:00,tradingcharts.com,34,7,6,2881,0,0,38,33,39646,3219,38,4,Benigna
B0_2007,54,12,UTF-8,nginx/1.10.3,None,NA,US,VA,21/02/1992 0:00,22/08/2016 0:00,homes.com,5,5,2,474,0,0,5,8,535,474,5,0,Benigna
B0_2045,54,12,UTF-8,mw2104.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,11,7,2,1166,0,0,11,7,426,1166,11,0,Benigna
B0_2133,54,10,UTF-8,Apache-Coyote/1.1,None,NA,CN,Zhejiang,15/04/1999 0:00,20/06/2012 0:00,alibaba.com,3,3,1,366,0,0,3,3,182,366,3,0,Benigna
B0_2207,54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),None,NA,None,None,None,None,indiana.edu,12,9,6,900,0,0,12,10,696,900,12,0,Benigna
B0_230,54,10,ISO-8859-1,cloudflare-nginx,max-age=3600; public,18952,US,CA,29/09/2005 0:00,5/05/2016 0:00,armorgames.com,1194,12,8,99843,0,0,1198,1284,2060012,100151,1198,4,Benigna
B0_247,54,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,58,39,7,5998,0,0,64,48,43787,6438,64,6,Benigna
B0_320,54,10,utf-8,Server,max-age=0; private; must-revalidate,NA,US,CA,9/12/2002 0:00,2/05/2014 0:00,goodreads.com,37,0,5,7178,0,0,43,41,20954,7644,43,6,Benigna
B0_370,54,10,ISO-8859-1,Apache,None,5438,US,TX,17/07/2000 0:00,3/03/2017 0:00,midtexmapping.com,40,9,9,4562,0,0,44,44,49870,4884,44,4,Benigna
B0_387,54,12,ISO-8859-1,Apache/2.2.15 (Red Hat),None,NA,None,None,None,None,indiana.edu,29,0,2,2903,0,0,37,37,30772,3525,37,8,Benigna
B0_4,54,9,UTF-8,Apache,None,193,US,WA,27/06/2015 0:00,18/04/2016 0:00,findoha.com,4,1,3,280,0,0,6,7,542,422,6,2,Benigna
B0_478,54,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,19/02/2005 0:00,20/02/2017 0:00,naturalnews.com,34,2,5,5325,0,0,40,44,86136,5785,40,6,Benigna
B0_48,54,11,UTF-8,Apache,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,26,US,FL,7/11/1996 0:00,25/08/2015 0:00,hotmovies.com,20,11,6,3025,0,0,26,25,9200,3479,26,6,Benigna
B0_594,54,10,UTF-8,nginx/1.4.6 (Ubuntu),None,NA,US,CA,14/12/1995 5:00,6/12/2016 21:52,archive.org,12,7,1,2036,0,0,16,17,7035,2320,16,4,Benigna
B0_665,54,10,UTF-8,mw2230.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,20518,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,43,38,5,5591,0,0,51,56,46553,6231,51,8,Benigna
B0_750,54,12,utf-8,None,max-age=86400; public,1682,US,FL,6/11/1998 0:00,5/09/2014 0:00,daviscup.com,12,1,5,1404,0,0,16,17,1587,1700,16,4,Benigna
B0_799,54,11,UTF-8,Apache/2.4.25 (cPanel) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,9208,AU,NSW,29/09/2000 0:00,18/11/2014 0:00,liquip.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_858,54,12,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,18/10/2000 0:00,16/01/2017 0:00,gc.ca,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_968,54,11,iso-8859-1,cloudflare-nginx,None,NA,US,MA,21/08/1998 0:00,3/10/2016 0:00,hockeydb.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_102,55,12,UTF-8,Apache,no-cache; must-revalidate; max-age=0,NA,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,pride-u-bike.com,52,0,1,3721,0,0,54,57,66445,3873,54,2,Maligna
M0_84,55,12,ISO-8859-1,Apache/2.2.31 (CentOS),None,NA,PA,PANAMA,19/07/2004 0:00,6/07/2016 0:00,revistaelite.com,26,12,3,3229,0,0,34,32,16895,3837,34,8,Maligna
B0_1039,55,10,ISO-8859-1,Apache,max-age=73255,14953,US,NY,30/12/2002 0:00,9/04/2014 0:00,metrolyrics.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1047,55,9,UTF-8,Apache,private,2080,US,CA,11/09/1997 4:00,9/12/2015 14:43,craigslist.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1126,55,12,utf-8,Apache/2.4.7 (Ubuntu),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,US,Illinois,15/09/2003 0:00,16/09/2016 0:00,cartype.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1146,55,10,UTF-8,nginx,max-age=21600; public,12275,US,MA,15/09/1997 0:00,15/11/2016 0:00,infoplease.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1168,55,11,ISO-8859-1,.V01 Apache,None,NA,US,CA,21/05/1998 0:00,16/05/2016 0:00,freeservers.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1187,55,10,UTF-8,Apache,no-cache; must-revalidate; max-age=0,NA,US,FL,4/01/1997 0:00,30/11/2016 0:00,prowrestling.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1339,55,12,utf-8,ATS,no-store; no-cache; private; max-age=0,NA,US,CA,18/01/1995 0:00,26/08/2015 0:00,yahoo.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1354,55,9,UTF-8,cloudflare-nginx,no-store; no-cache; must-revalidate; post-check=0; pre-check=0,NA,SI,Not Applicable,25/07/2003 18:21,6/12/2015 17:05,thewallpapers.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1368,55,10,UTF-8,mw2164.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1421,55,12,utf-8,Apache,private; must-revalidate; s-maxage=0; max-age=0,66702,US,MO,20/05/1996 0:00,24/10/2016 0:00,answers.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_177,55,8,utf-8,nginx/1.10.0,max-age=900,NA,None,None,5/11/2003 0:00,6/11/2016 0:00,usedmontreal.com,24,3,9,1715,0,0,26,31,22292,1867,26,2,Benigna
B0_201,55,11,UTF-8,mw2110.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,42,36,2,6128,0,0,50,50,41385,6736,50,8,Benigna
B0_2023,55,12,UTF-8,cloudflare-nginx,None,NA,BS,New Providence,25/10/2005 0:00,20/10/2016 0:00,yourbittorrent.com,21,3,13,1458,0,0,21,4,244,1458,21,0,Benigna
B0_2071,55,9,UTF-8,nginx/1.10.1,no-cache; must-revalidate,NA,US,FL,29/12/1999 0:00,14/04/2017 0:00,americantowns.com,8,3,3,696,0,0,8,5,306,696,8,0,Benigna
B0_21,55,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37 PHP/5.5.1 OpenSSL/1.0.1g mod_fcgid/2.3.9,None,13898,US,DE,1/09/1995 4:00,1/03/2017 19:31,kidshealth.org,31,3,5,3590,0,0,35,40,35749,3886,35,4,Benigna
B0_2141,55,10,utf-8,Apache,private; s-maxage=0; max-age=0; must-revalidate,44324,CA,ON,9/12/2003 0:00,22/10/2016 0:00,wikia.com,4,3,2,432,0,0,4,4,244,432,4,0,Benigna
B0_2190,55,12,UTF-8,mw2176.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,13,4,7,1074,0,0,13,5,306,1074,13,0,Benigna
B0_2300,55,10,UTF-8,mw2187.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,16/03/2003 8:22,29/03/2016 17:55,wikimedia.org,11,5,7,882,0,0,11,10,628,882,11,0,Benigna
B0_346,55,12,UTF-8,Server,no-cache,NA,US,NV,1/11/1994 0:00,30/04/2014 0:00,amazon.com,36,27,7,4405,0,0,42,47,46271,4833,42,6,Benigna
B0_415,55,10,utf-8,ATS,private,NA,US,CA,22/11/2003 0:00,1/05/2014 0:00,flickr.com,46,38,3,5666,0,0,54,67,69645,6250,54,8,Benigna
B0_502,55,10,UTF-8,mw2239.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,27,18,4,3101,0,0,31,30,13795,3405,31,4,Benigna
B0_664,55,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,56,52,4,7621,0,0,66,74,58567,8357,66,10,Benigna
B0_706,55,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,42,30,9,4861,0,0,48,44,43523,5301,48,6,Benigna
B0_716,55,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,33,29,1,5665,0,0,43,36,19433,6401,43,10,Benigna
B0_738,55,11,UTF-8,Server,no-cache,NA,US,NV,1/11/1994 0:00,30/04/2014 0:00,amazon.com,48,39,11,5137,1,0,55,61,67877,5597,55,6,Benigna
B0_815,55,10,UTF-8,Microsoft-IIS/8.5,private,20474,US,WI,2/12/1998 0:00,1/12/2016 0:00,musicnotes.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_879,55,12,ISO-8859-1,None,None,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,linkedin.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_936,55,10,UTF-8,mw2106.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,40179,US,CA,16/03/2003 8:22,29/03/2016 17:55,wikimedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_959,55,11,us-ascii,Microsoft-HTTPAPI/2.0,None,324,AU,None,22/07/2008 0:00,22/07/2016 0:00,allstarpics.net,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_93,56,11,iso-8859-1,nginx/1.10.1,None,NA,PK,Punjab,27/09/2013 0:00,29/09/2016 0:00,downloads-whatsapp.com,7,0,2,752,0,0,9,9,1197,916,9,2,Maligna
B0_1,56,8,iso-8859-1,Apache,None,257,US,CA,5/11/1999 0:00,11/08/2016 0:00,startedbyamouse.com,0,0,0,0,0,0,0,2,124,0,0,0,Benigna
B0_1110,56,12,ISO-8859-1,None,private,25471,None,None,b,17/03/2017 0:00,barbican.org.uk,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1124,56,11,utf-8,Apache/2.2.15 (CentOS),private; max-age=0; must-revalidate,7215,US,CA,13/08/2002 0:00,14/03/2017 0:00,insiderpages.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1144,56,11,None,Microsoft-IIS/7.0,None,0,US,New York,1/09/1998 0:00,15/10/2016 0:00,umdbulldogs.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1179,56,12,ISO-8859-1,None,None,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,linkedin.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1214,56,9,UTF-8,Apache/2.2.15 (CentOS),no-store; no-cache; must-revalidate; post-check=0; pre-check=0,965,CA,qc,8/12/1997 0:00,18/10/2015 0:00,canadiens.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1227,56,10,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1276,56,12,UTF-8,Apache,None,3042,US,CA,20/10/1998 0:00,4/12/2013 0:00,ask.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1317,56,10,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,CO,16/12/1993 5:00,9/09/2015 20:47,geosociety.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1396,56,11,UTF-8,Apache-Coyote/1.1,None,8741,US,GA,16/02/2001 9:00,23/09/2014 14:02,tnt.tv,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2062,56,10,UTF-8,None,no-cache,NA,US,Connecticut,13/12/1995 0:00,14/09/2015 0:00,ticketnetwork.com,4,3,2,432,0,0,4,5,310,432,4,0,Benigna
B0_2215,56,10,UTF-8,nginx,private; max-age=0,14672,PA,PANAMA,25/02/1999 0:00,18/01/2016 0:00,wordreference.com,11,3,5,870,0,0,11,5,306,870,11,0,Benigna
B0_225,56,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,57,51,3,8171,0,0,69,59,26659,9059,69,12,Benigna
B0_2281,56,11,iso-8859-1,Apache,None,229,None,None,13/10/2000 0:00,28/08/2015 0:00,usask.ca,5,5,3,450,0,0,5,7,479,450,5,0,Benigna
B0_249,56,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,26,18,7,3928,0,0,32,27,10186,4368,32,6,Benigna
B0_28,56,11,us-ascii,Microsoft-HTTPAPI/2.0,None,324,AU,None,22/07/2008 0:00,22/07/2016 0:00,allstarpics.net,20,2,7,1876,0,0,26,17,2205,2354,26,6,Benigna
B0_394,56,11,iso-8859-1,Apache,None,189,None,None,6/08/2004 0:00,5/07/2016 0:00,craigslist.ca,25,13,7,2910,0,0,31,30,7648,3402,31,6,Benigna
B0_421,56,9,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Nevada,18/05/2003 7:22,19/05/2016 15:04,websters-online-dictionary.org,12,3,7,1080,0,0,14,14,2498,1260,14,2,Benigna
B0_473,56,9,ISO-8859-1,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,None,NA,CA,Quebec,4/02/2003 0:00,6/02/2017 0:00,librarising.com,15,2,5,1944,0,0,21,21,2698,2416,21,6,Benigna
B0_514,56,12,UTF-8,nginx/1.6.2,None,NA,CN,hunansheng,30/08/2004 0:00,8/03/2017 0:00,wikilib.com,10,4,4,944,0,0,14,15,3869,1252,14,4,Benigna
B0_522,56,13,utf-8,Apache,private; must-revalidate; s-maxage=0; max-age=0,67283,US,MO,20/05/1996 0:00,24/10/2016 0:00,answers.com,37,3,5,3050,0,0,43,44,65986,3492,43,6,Benigna
B0_56,56,12,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,1523,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,manta.com,35,11,3,6351,0,0,43,46,22390,6989,43,8,Benigna
B0_615,56,10,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,Arizona,9/08/2002 18:13,3/04/2016 11:08,clevelandfed.org,18,13,2,3354,0,0,24,18,8544,3810,24,6,Benigna
B0_714,56,12,UTF-8,mw2228.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,NA,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,8,3,3,847,0,0,16,18,1998,1435,16,8,Benigna
B0_853,56,9,ISO-8859-1,Apache,None,1264,IL,il,29/12/2008 0:00,15/03/2017 0:00,singerpictures.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_867,56,9,iso-8859-1,Apache,None,225,None,None,None,None,berkeley.edu,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_881,56,11,ISO-8859-1,Aeria Games & Entertainment,no-cache;no-store;must-revalidate; post-check=0; pre-check=0,17072,DE,Berlin,31/07/2006 0:00,28/02/2017 0:00,aeriagames.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_943,56,11,utf-8,Apache,None,17541,US,CA,16/11/1998 0:00,3/03/2017 0:00,ehow.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_944,56,10,utf-8,nginx/1.12.0,None,NA,US,FL,18/04/2000 0:00,18/04/2016 0:00,baseball-reference.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_98,56,11,utf-8,nginx/1.6.3 + Phusion Passenger,max-age=0; private; must-revalidate,NA,None,None,20/04/2001 0:00,22/05/2015 0:00,ratemyteachers.com,10,2,3,1256,0,0,14,14,1546,1576,14,4,Benigna
B0_984,56,11,ISO-8859-1,nginx/1.12.0,None,NA,US,Arizona,28/09/2005 0:00,2/03/2017 0:00,bialke.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_986,56,11,UTF-8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,no-cache; no-store; max-age=0; must-revalidate,3782,PA,PANAMA,31/05/2005 0:00,6/03/2017 0:00,lyriki.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1041,57,9,iso-8859-1,Apache,None,355,US,FL,3/08/1998 0:00,6/02/2017 0:00,lucinda.net,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1092,57,11,UTF-8,mw2173.codfw.wmnet,private; s-maxage=0; max-age=0; must-revalidate,7340,US,CA,13/01/2001 0:12,12/12/2015 10:16,wikipedia.org,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1249,57,11,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,max-age=0; no-cache; no-store,5796,US,Arizona,14/02/2000 0:00,14/02/2016 0:00,mp3raid.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1348,57,10,UTF-8,Server,no-cache,NA,US,NV,1/11/1994 0:00,30/04/2014 0:00,amazon.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1414,57,9,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,0,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2081,57,11,utf-8,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,None,448,None,None,None,None,jefferson.edu,2,2,1,356,0,0,2,4,246,356,2,0,Benigna
B0_2130,57,11,UTF-8,Apache-Coyote/1.1,None,17249,None,None,16/10/2000 0:00,25/10/2016 0:00,cbc.ca,15,13,7,1062,0,0,15,19,1354,1062,15,0,Benigna
B0_2150,57,11,us-ascii,Microsoft-HTTPAPI/2.0,None,324,None,None,5/02/1999 0:00,20/04/2015 0:00,payscale.com,8,5,5,696,0,0,8,10,636,696,8,0,Benigna
B0_2167,57,10,us-ascii,Microsoft-HTTPAPI/2.0,None,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,genealogy.com,7,3,2,630,0,0,7,5,306,630,7,0,Benigna
B0_2173,57,12,utf-8,None,public; max-age=86400,20504,US,NY,14/04/1998 0:00,15/03/2017 0:00,mixonline.com,4,3,3,408,0,0,4,6,378,408,4,0,Benigna
B0_2191,57,12,utf-8,Apache/2.2.31 (Amazon),max-age=0; private; must-revalidate; max-age=86400,6828,None,None,28/08/2007 0:00,29/04/2013 0:00,pubget.com,13,4,7,1074,0,0,13,5,306,1074,13,0,Benigna
B0_250,57,10,ISO-8859-1,None,private; no-cache; no-store; must-revalidate,NA,US,CA,29/03/1997 0:00,29/11/2016 0:00,facebook.com,63,58,6,8280,0,0,75,65,23559,9168,75,12,Benigna
B0_299,57,10,ISO-8859-1,nginx,private; no-cache; no-store; must-revalidate,1510,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,manta.com,37,9,11,5965,0,0,43,47,20145,6439,43,6,Benigna
B0_375,57,10,UTF-8,nginx,no-cache; must-revalidate; max-age=0,NA,SE,INDAL,19/12/2006 0:00,17/12/2016 0:00,celebpunani.com,16,0,3,1345,0,0,18,19,18597,1495,18,2,Benigna
B0_413,57,10,UTF-8,Apache,no-cache; must-revalidate; max-age=0,NA,None,None,16/01/2001 0:00,17/12/2016 0:00,baseballhalloffame.ca,16,0,7,1293,0,0,20,19,1754,1617,20,4,Benigna
B0_458,57,12,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,public; max-age=300,11202,US,IL,12/12/1990 0:00,8/06/2015 0:00,latimes.com,79,2,7,5863,0,0,83,83,127368,6173,83,4,Benigna
B0_517,57,9,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,no-cache; must-revalidate; max-age=0,6588,JP,Osaka,19/07/2016 0:00,19/07/2016 0:00,riftplanesoftelaraguide.net,19,8,10,1764,0,0,23,24,2364,2120,23,4,Benigna
